   597   5 0 1  0.0315401067  1.2777610649    4.27    39.81    -8.65   0.43   0.44   0.55   0.49   0.53 127  0.25  0    0.0    0  7.9708 0.0013 0.012 0  0.407 0.015  0.470   1.02   0.22   1.06   0.03  -0.65   1.02   0.25   0.14  -0.39   1.01   0.16  -0.05  -0.19   0.30   1.00
   598   5 0 1  0.0315948925  0.3587648395    2.71    13.94     1.19   0.65   0.39   0.78   0.81   0.56 120  0.77  0    0.0    0  8.1267 0.0015 0.011 0  1.441 0.020  1.440   1.05  -0.59   1.05  -0.13   0.01   1.04   0.04  -0.18   0.33   1.17  -0.32  -0.38   0.09  -1.14   1.00
   599   5 0 1  0.0316650678 -0.7311116349   16.89   -63.19    18.75   0.52   0.41   0.76   0.59   0.59 157 -0.04  0    0.0    0  8.3563 0.0013 0.014 0  0.599 0.002  0.670   1.07   0.12   1.04   0.02   0.15   1.03  -0.51   0.31  -0.38   1.01   0.34   0.28  -0.26   0.20   1.00
   600   5 0 1  0.0317531513 -0.4781814114    1.46   -13.30   -24.44   0.91   0.69   1.19   1.58   0.71 108  2.33  0    0.0    0  8.6850 0.0016 0.018 0  1.084 0.018  1.050   1.04  -0.20   1.13  -0.22   0.14   1.00   0.04   0.13  -0.03   1.05   0.18   0.86  -0.13   0.52   1.00
   601  15 3 2  0.0318631510  0.3659186949   15.81     1.85  -216.83   1.03   0.69   1.29   1.27   0.82 116  2.18  0    0.0    0  9.1243 0.0019 0.017 0  0.740 0.015  0.790   1.04  -0.43   1.00   0.02   0.04   1.01   0.12  -0.08   0.02   1.08  -0.16   0.09   0.15  -0.56   1.00
   602   7 0 1  0.0318721191 -0.3034609365    5.68    -7.51    15.88   0.86   0.37   0.69   1.37   0.58  99  7.45  1    0.0    5  6.2536 0.0009 0.008 0  0.133 0.005  0.150   1.81  -1.10   1.22  -0.90  -0.15   1.07   1.36   0.02  -0.54   2.10  -0.41   2.28  -0.78  -0.06   1.81
   603  15 3 2  0.0318806206  0.1344526943    6.03    -3.66    -5.14   1.04   0.47   0.93   1.16   0.51 100  1.22  0    0.0    0  7.7436 0.0011 0.009 0  0.493 0.015  0.570   1.03  -0.07   1.02  -0.20  -0.01   1.02   0.08  -0.12  -0.03   1.00  -0.28   0.26  -0.36  -0.17   1.00
   604   5 0 1  0.0319609481  0.0290612637    8.95   -80.88    -4.67   0.99   0.61   1.07   1.36   0.69 100  0.77  0    0.0    0  9.0823 0.0023 0.018 0  0.653 0.024  0.720   1.10  -0.54   1.01  -0.26   0.01   1.00   0.17  -0.01   0.02   1.01  -0.09   0.17   0.00  -0.20   1.00
   605   5 0 1  0.0321463796 -0.9919902729    1.89    14.63   -21.05   0.57   0.55   0.83   0.73   0.55 160  2.54  0    0.0    0  7.5982 0.0020 0.022 0  1.532 0.012  1.580   1.02   0.37   1.04   0.03   0.14   1.00  -0.02   0.02   0.03   1.00   0.02   0.58   0.07   0.14   1.00
   606   5 0 1  0.0321727948 -0.4425513476   19.90   210.34  -134.04   0.68   0.33   0.64   0.89   0.32 104  1.60  0    0.0    0  7.1628 0.0010 0.008 0  0.463 0.015  0.530   1.08   0.12   1.08  -0.62   0.14   1.02  -0.22   0.15  -0.11   1.00   0.29   1.29  -0.57   0.17   1.00
   607   5 0 1  0.0321778901  0.4616550626    7.93   131.34  -116.97   0.52   0.29   0.61   0.59   0.33 110  2.26  0    0.0    0  7.4919 0.0011 0.009 0  1.011 0.010  0.990   1.04  -0.51   1.01  -0.43  -0.07   1.01   0.19  -0.05  -0.05   1.02  -0.12   0.37  -0.44  -0.67   1.00
   608  15 3 2  0.0322085889 -0.1925685331    1.28   -26.31   -11.06   1.05   0.67   1.46   1.70   0.74 145  2.43  0    0.0    0  9.1372 0.0013 0.018 0  0.739 0.126  0.930   1.24  -1.00   1.05   0.08   0.03   1.10   0.30  -0.05  -0.20   1.05  -0.29   0.52  -0.39  -0.50   1.00
   609   5 0 1  0.0322328825 -0.2026837920    7.34    -4.78   -10.20   0.71   0.47   0.93   1.04   0.48 133  1.06  0    0.0    0  8.3113 0.0018 0.016 0  0.271 0.013  0.310   1.11  -1.03   1.11   0.07  -0.01   1.06   0.20  -0.04  -0.30   1.03  -0.19   1.07  -0.30  -0.54   1.00
   610   5 0 1  0.0324269518 -1.3525283439    2.77    -2.06    -9.80   0.59   0.50   0.62   0.70   0.54 126 -0.14  0    0.0    0  8.5621 0.0023 0.028 2  1.014 0.020  0.990   1.04  -0.07   1.00  -0.05   0.05   1.01  -0.35  -0.13  -0.12   1.00  -0.14   0.00   0.19  -0.10   1.00
   611   1 1 1  0.0323809152 -0.7065020384    7.06   181.92     9.37   0.76   0.77   1.27   0.82   1.14 171  3.84  0    2.5    0  8.6727 0.0015 0.016 0  0.909 0.014  0.910   1.01  -0.12   1.04  -0.09   0.17   1.03  -0.13   0.10  -0.28   1.02   0.11   0.15  -0.15  -0.21   1.00
   612   5 0 1  0.0325834912 -0.9775859254    7.00    73.76    26.99   0.35   0.41   0.59   0.43   0.44 185 -0.07  0    0.0    0  7.5876 0.0009 0.013 0  0.466 0.006  0.540   1.01   0.12   1.07   0.26   0.51   1.00  -0.16  -0.07  -0.17   1.00  -0.07   0.59   0.05   0.00   1.00
   613   5 0 1  0.0326713401  0.3019897216    0.58     4.13     0.49   0.76   0.50   0.95   0.92   0.67 126  0.72  0    0.0    0  8.5765 0.0015 0.015 0  1.590 0.015  1.560   1.09  -0.85   1.01  -0.06   0.05   1.01  -0.24   0.07   0.03   1.20   0.23  -0.21   0.16  -1.03   1.00
   614   5 0 1  0.0328141890  0.6238810021    1.51   -11.62    -4.37   0.90   0.56   1.00   1.14   0.66 119  1.09  0    0.0    0  9.4531 0.0022 0.017 0  1.010 0.039  0.990   1.01   0.11   1.05  -0.15   0.04   1.01  -0.08   0.01   0.08   1.00   0.01  -0.51   0.16   0.02   1.00
   615   5 0 1  0.0328188125  0.4244851928    5.47    25.01    -1.69   0.54   0.34   0.67   0.58   0.43 115 -0.47  0    0.0    0  8.6437 0.0015 0.011 0  0.249 0.017  0.280   1.03  -0.37   1.02  -0.23   0.05   1.03   0.22  -0.17   0.25   1.06  -0.32  -0.25   0.29  -0.76   1.00
   616   5 0 1  0.0328948856 -0.4157189843   30.26   321.67    90.96   0.90   0.53   1.05   1.13   0.64 111  0.67  0    0.0    0  8.8434 0.0024 0.017 0  0.798 0.003  0.840   1.03  -0.25   1.02  -0.13   0.00   1.00   0.17  -0.07  -0.07   1.01  -0.15   0.30   0.04  -0.22   1.00
   617   5 0 1  0.0329281785  0.5586585774   10.72   -33.21   -14.51   0.56   0.44   0.69   0.66   0.53 113 -0.15  0    0.0    0  8.5965 0.0015 0.011 0  0.451 0.019  0.520   1.05  -0.54   1.04  -0.25  -0.23   1.01  -0.07  -0.06   0.26   1.06  -0.05  -0.41  -0.18  -0.67   1.00
   618  15 3 2  0.0330668119 -1.0583978173    9.16    39.55   -38.35   0.63   0.83   1.00   0.84   1.02 146  1.59  0    0.0    0  8.5010 0.0019 0.019 0  0.595 0.016  0.670   1.01   0.09   1.04  -0.01  -0.03   1.02  -0.13  -0.11  -0.03   1.00  -0.09  -0.28   0.23  -0.08   1.00
   619   5 0 1  0.0331013863  0.5527291841    6.18     8.66   -20.79   0.46   0.30   0.57   0.55   0.34 109  2.91  0    0.0    0  7.0364 0.0005 0.006 0  1.124 0.009  1.090   1.02  -0.54   1.02  -0.25  -0.24   1.03  -0.30   0.16   0.58   1.03   0.31  -0.44  -0.07  -0.82   1.00
   620   5 0 1  0.0332176321 -1.5016599338    3.48    22.17     7.39   0.34   0.34   0.40   0.43   0.37 162  0.02  0    0.0    0  7.3925 0.0009 0.010 0 -0.018 0.003  0.000   1.02  -0.44   1.03  -0.06   0.24   1.01   0.11  -0.26   0.08   1.02  -0.27  -0.49   0.37  -0.47   1.00
   621   5 0 1  0.0332034883 -1.0876032690    2.28     2.56    -7.32   0.42   0.44   0.57   0.58   0.56 138  0.55  0    0.0    0  7.5704 0.0038 0.031 2  1.703 0.016  2.090   1.02   0.39   1.04  -0.02  -0.06   1.02  -0.05  -0.35   0.30   1.01  -0.35  -0.40   0.24   0.20   1.00
   622  15 3 2  0.0332642649  0.9210624249    1.69    -8.17    -6.55   0.52   0.54   0.85   0.70   0.66 195  1.95  0    0.0    0  7.7158 0.0013 0.014 0  0.900 0.495  0.900   1.10   0.85   1.03   0.18  -0.19   1.03  -0.06  -0.03  -0.40   1.10  -0.05   0.25   0.02   0.77   1.00
   623   5 0 1  0.0332647959  0.9342143187    8.61    53.26     2.05   0.47   0.52   0.85   0.70   0.65 254 -1.16  0    0.0    0  8.4573 0.0025 0.033 1  0.379 0.015  0.440   1.16   0.82   1.03  -0.27  -0.11   1.00  -0.38   0.10   0.02   1.08  -0.05  -0.29   0.06   0.58   1.00
   624   5 0 1  0.0332635872 -0.7874803047    8.32    27.00   -98.53   0.68   0.54   0.90   0.78   0.64 134  0.96  0    0.0    0  8.3275 0.0016 0.016 0  0.584 0.002  0.660   1.02  -0.10   1.04  -0.22   0.15   1.03  -0.03   0.17  -0.09   1.00   0.21   0.31  -0.37  -0.10   1.00
   625   5 0 1  0.0332832545  0.6995021312    5.74    35.30    -9.34   0.47   0.29   0.56   0.51   0.36 130  1.32  0    0.0    0  7.5541 0.0008 0.008 0  1.008 0.010  0.980   1.09  -0.19   1.06  -0.08  -0.12   1.02  -0.93   0.16   0.43   1.01   0.32  -1.07   0.06  -0.43   1.00
   626   5 0 1  0.0333024407  0.7007147193   10.83   -25.50   -17.41   0.41   0.27   0.51   0.45   0.34 131  3.09  0    0.0    0  6.8949 0.0006 0.007 0  0.951 0.007  0.940   1.07  -0.19   1.07  -0.13  -0.09   1.01  -1.01   0.17   0.25   1.01   0.32  -1.32   0.15  -0.46   1.00
   627   5 0 1  0.0333871980 -1.1675448687    2.94    13.84     2.51   0.57   0.57   0.73   0.61   0.62 136 -1.02  0    0.0    0  8.8127 0.0020 0.019 0  0.790 0.015  0.820   1.02   0.27   1.04   0.01   0.22   1.00   0.23   0.00  -0.13   1.01   0.04   0.32  -0.07   0.19   1.00
   628   5 0 1  0.0334527094  0.0190983965    4.47   -15.74   -22.20   0.77   0.40   0.76   0.97   0.45  86 -0.69  0    0.0    0  8.2875 0.0013 0.012 0  0.170 0.015  0.190   1.05  -0.37   1.01  -0.29   0.09   1.01   0.17  -0.08  -0.12   1.00  -0.19  -0.13   0.07   0.14   1.00
   629   5 0 1  0.0334656850 -0.1382526720    3.19     9.15   -12.26   0.73   0.57   0.88   1.04   0.53 105 -0.88  0    0.0    0  8.6320 0.0015 0.016 0  0.953 0.018  0.940   1.13  -0.89   1.16  -0.07   0.11   1.01   0.09  -0.05   0.02   1.09  -0.12   1.01  -0.30  -0.77   1.00
   630   5 0 1  0.0334890148  0.6812877497    9.40   -68.56   -56.64   0.63   0.38   0.68   0.74   0.47 142 -0.10  0    0.0    0  8.1159 0.0012 0.011 0  0.456 0.012  0.530   1.29  -0.29   1.26  -0.01  -0.22   1.00  -1.02   0.37   0.07   1.00   0.75  -1.44   0.03   0.17   1.00
   631   5 0 1  0.0335188668 -1.1507352759    8.01    29.70   -63.49   0.36   0.41   0.47   0.43   0.41 148  1.99  0    0.0    0  6.9943 0.0010 0.011 0  1.158 0.007  1.120   1.00   0.12   1.03  -0.06  -0.10   1.01  -0.11  -0.15  -0.27   1.00  -0.14   0.69   0.03   0.01   1.00
   632  55 3 2  0.0335231695 -0.9817398686    1.32    20.54     3.84   0.99   0.99   1.45   1.06   1.29 178  1.80  0    0.0    0  9.2287 0.0040 0.041 2  1.074 0.197  1.040   1.06   0.26   1.02  -0.16   0.11   1.00   0.06  -0.11   0.07   1.01  -0.09   0.02   0.01   0.11   1.00
   633   5 0 1  0.0336419437 -0.8123577900    3.45    35.23   -15.49   0.87   0.59   1.00   1.03   0.90 131 -0.61  0    0.0    0  8.9599 0.0026 0.021 0  1.127 0.021  1.090   1.02   0.16   1.01  -0.08  -0.06   1.01   0.04  -0.11  -0.09   1.00  -0.15   0.06  -0.05   0.00   1.00
   634  15 3 2  0.0336776303  0.6490090986    8.01     8.57   -16.89   0.60   0.39   0.71   0.61   0.43 158  4.98  0    0.0    0  7.5464 0.0008 0.009 0  0.478 0.011  0.550   1.32  -0.87   1.18   0.18  -0.11   1.02  -1.58   0.82  -0.39   1.01   1.63  -1.35   0.19   0.38   1.00
   635   5 0 1  0.0337499823 -0.0444829629    5.45    29.33     1.91   0.47   0.27   0.49   0.72   0.33  71  1.41  0    0.0    0  6.3985 0.0008 0.008 0 -0.146 0.005 -0.100   1.10  -1.08   1.07  -0.72   0.12   1.03   0.39   0.19  -0.30   1.02   0.17   1.09  -0.32  -0.68   1.00
   636   5 0 1  0.0339507050 -0.3928470046   12.76    69.43   -34.97   0.35   0.19   0.37   0.40   0.19 122  0.61  0    0.0    0  5.9806 0.0006 0.006 0  0.141 0.006  0.160   1.18  -0.69   1.06  -0.77  -0.11   1.00   1.41  -0.30   0.13   1.00  -0.78   1.82  -0.45   0.20   1.00
   637   5 0 1  0.0340196308 -0.0957485416    4.12     9.58    28.95   1.34   0.85   1.52   1.68   0.84  68  3.47  0    0.0    0  9.0114 0.0018 0.012 0  1.196 0.035  1.160   1.04  -0.34   1.21  -0.20   0.31   1.09   0.16  -0.03  -0.04   1.03  -0.11   0.72  -0.66  -0.36   1.00
   638   5 0 1  0.0340433366  0.3795332061    4.39   -12.72   -31.59   0.93   0.61   1.13   0.99   0.75 117 -0.74  0    0.0    0  9.9327 0.0022 0.020 0  0.244 0.039  0.270   1.03  -0.32   1.00  -0.08  -0.02   1.00  -0.03  -0.01   0.05   1.08  -0.01  -0.06   0.01  -0.50   1.00
   639   5 0 1  0.0340626127 -0.1942384892    5.05     8.46    -5.09   0.84   0.53   1.12   1.37   0.62 146  1.98  0    0.0    0  8.7148 0.0017 0.014 0  0.964 0.018  0.950   1.23  -1.17   1.06   0.19   0.00   1.07   0.31   0.00  -0.18   1.05  -0.23   0.67  -0.48  -0.55   1.00
   640   5 0 1  0.0342513221  0.6758227353    5.95   -15.77   -24.92   0.43   0.31   0.55   0.47   0.37 132  0.08  0    0.0    0  7.7247 0.0010 0.009 0  0.181 0.011  0.200   1.10  -0.68   1.09  -0.06  -0.19   1.00  -0.94   0.36  -0.01   1.02   0.73  -1.14   0.18  -0.57   1.00
   641   5 0 1  0.0343157822  0.9700019729   20.45   202.91     9.65   0.40   0.42   0.60   0.55   0.53 160 -1.12  0    0.0    0  7.9494 0.0015 0.016 0  0.610 0.010  0.680   1.15   0.95   1.09  -0.13  -0.38   1.05   0.44  -0.31  -0.53   1.09  -0.13   0.33  -0.02   0.76   1.00
   642   5 0 1  0.0344057985 -0.0847337938   11.41   200.72   -27.07   0.80   0.64   0.99   1.11   0.62  79 -1.03  0    0.0    0  9.1892 0.0023 0.017 0  0.595 0.001  0.670   1.10  -0.63   1.10  -0.18   0.15   1.08   0.17  -0.03  -0.12   1.04  -0.13   0.55  -0.51  -0.44   1.00
   643   5 0 1  0.0345211131 -0.7357234879    5.18    -9.87   -43.76   1.01   0.79   1.37   1.13   1.12 149 -1.01  0    0.0    0 10.2299 0.0031 0.030 0  0.570 0.020  0.640   1.02   0.04   1.03  -0.04   0.08   1.02  -0.13   0.06  -0.09   1.00   0.07   0.18   0.13   0.07   1.00
   644   5 0 1  0.0345360886 -0.8946185140    4.04   -22.67   -17.62   0.52   0.60   0.98   0.56   0.60 214 -0.32  0    0.0    0  8.3779 0.0016 0.019 0  1.087 0.012  1.050   1.13   0.72   1.11  -0.07   0.32   1.01  -0.44  -0.55   0.16   1.04  -0.62  -0.39   0.14   0.44   1.00
   645  15 3 2  0.0348472500 -0.2483029499    9.20    90.04   -89.35   1.92   1.72   2.39   2.79   2.23 129 10.97  0    0.0    0  8.9845 0.0032 0.030 0  0.631 0.023  0.700   1.15  -0.41   1.02   0.19   0.11   1.05  -0.22  -0.03  -0.20   1.02   0.05   0.10  -0.01  -0.16   1.00
   646   5 1 1  0.0348588748 -0.3261096767    3.76     8.33    -9.17   0.65   0.39   0.82   0.96   0.44 120  2.63  0    0.0    0  7.7416 0.0013 0.013 0  1.271 0.014  1.230   1.05  -0.66   1.03  -0.28  -0.26   1.02  -0.02   0.01   0.08   1.00   0.02   0.62  -0.48   0.08   1.00
   647   5 0 1  0.0348569159 -1.3650390233    1.97    25.80    -6.74   0.44   0.45   0.52   0.55   0.50 137  0.14  0    0.0    0  7.9259 0.0010 0.012 0  1.450 0.015  1.450   1.01  -0.07   1.02  -0.08  -0.02   1.02  -0.06  -0.21  -0.24   1.01  -0.20  -0.27   0.31  -0.33   1.00
   648   1 1 1  0.0349322814 -1.3718071716    9.76    -0.77     2.34   0.50   0.50   0.59   0.56   0.55 150  2.09  0    2.4    0  7.2310 0.0012 0.011 0  0.156 0.007  0.170   1.02  -0.08   1.01   0.04   0.32   1.02   0.41  -0.10  -0.26   1.01  -0.12   0.05   0.29  -0.34   1.00
   649   5 0 1  0.0349249369 -0.1316811335   11.63   -30.15    31.33   0.71   0.45   0.74   0.82   0.46  96  1.34  0    0.0    0  7.9536 0.0012 0.010 0  0.505 0.015  0.580   1.19  -1.08   1.18  -0.24   0.01   1.01   0.57   0.04   0.05   1.10  -0.28   1.45  -0.39  -1.08   1.00
   650   5 0 1  0.0349618364  0.5207627325    4.81     4.37     2.20   0.63   0.35   0.73   0.86   0.40  97  1.90  0    0.0    0  7.6315 0.0008 0.009 0  0.408 0.015  0.470   1.06  -0.12   1.02  -0.55  -0.18   1.04   0.07  -0.08  -0.37   1.00  -0.15  -0.32   0.04  -0.04   1.00
   651   5 0 1  0.0349643954 -0.6913611289    4.77    44.14   -17.47   0.68   0.66   1.18   0.79   0.97 165 -0.58  1    0.0    0  9.8200 0.0022 0.022 0  0.434 0.024  0.500   1.08  -0.05   1.06   0.03   0.12   1.02  -0.49   0.07  -0.15   1.01   0.09   0.29  -0.14  -0.15   1.00
   652   5 0 1  0.0350325911  0.5478801286    7.95   -27.49   -24.86   0.38   0.22   0.42   0.42   0.24 106 -0.40  0    0.0    0  7.1844 0.0008 0.006 0  0.184 0.009  0.200   1.02  -0.22   1.03  -0.27  -0.41   1.00  -0.27   0.25   0.14   1.00   0.45  -0.59  -0.28  -0.21   1.00
   653   5 0 1  0.0350438963 -0.5241518749    5.76    19.83     3.04   1.08   0.74   1.28   1.41   0.83 111 -0.58  0    0.0    0  9.8503 0.0026 0.023 0  0.306 0.011  0.350   1.03  -0.05   1.07  -0.02   0.03   1.01  -0.14   0.08  -0.04   1.00   0.12   0.42  -0.11   0.07   1.00
   654   5 0 1  0.0350553253 -0.7920677314    4.64    44.08   -15.70   0.88   0.65   1.09   0.98   0.78 143  0.05  0    0.0    0  9.0037 0.0022 0.024 0  1.042 0.026  1.010   1.04   0.25   1.04  -0.14   0.16   1.01   0.13   0.20  -0.05   1.03   0.30   0.19  -0.20   0.33   1.00
   655   5 0 1  0.0351623685 -0.5851972696   10.53   -43.55     3.32   0.29   0.19   0.38   0.26   0.26 140  1.97  0    0.0    0  5.8385 0.0006 0.006 0  1.119 0.001  1.060   1.24  -1.36   1.01  -0.63  -0.09   1.06   2.74   0.20  -0.03   1.00  -0.54   0.51  -1.53  -0.27   1.00
   656   5 0 1  0.0352425043  0.9389242417    9.14    73.94   -61.25   0.54   0.61   0.98   0.80   0.72 252  3.24  0    0.0    0  8.2746 0.0013 0.016 0  0.617 0.015  0.690   1.14   0.88   1.02  -0.21  -0.10   1.00  -0.30   0.12  -0.03   1.05  -0.01  -0.20   0.11   0.53   1.00
   657   5 0 1  0.0352713586 -0.5134125832    4.22   -20.66   -14.41   1.25   0.62   1.17   1.79   0.78 107 -0.31  0    0.0    0  9.7784 0.0027 0.023 0  0.961 0.015  0.950   1.01   0.18   1.02  -0.03  -0.05   1.00   0.03   0.05   0.00   1.04   0.12   0.26  -0.03   0.35   1.00
   658   5 0 1  0.0353291116  0.0859982042    3.80   -38.19   -36.75   1.10   0.53   1.01   1.04   0.58  96  3.01  0    0.0    0  8.3562 0.0015 0.011 0  1.079 0.020  1.040   1.38  -1.01   1.04  -0.10  -0.26   1.00   1.16  -0.13   0.07   1.13  -0.95   0.41  -0.14  -1.10   1.00
   659   5 0 1  0.0356023784  0.5476669302    4.98    44.16    -3.05   0.41   0.25   0.46   0.46   0.27 105 -0.04  0    0.0    0  7.3325 0.0008 0.007 0  0.207 0.010  0.230   1.01  -0.33   1.03  -0.13  -0.39   1.01  -0.20   0.19   0.30   1.00   0.34  -0.53  -0.30  -0.36   1.00
   660   5 0 1  0.0356340454  1.2419673659    3.06     1.93   -15.52   0.48   0.51   0.64   0.61   0.64 125 -0.03  0    0.0    0  8.5730 0.0015 0.014 0  0.215 0.015  0.240   1.01   0.15   1.06  -0.03  -0.55   1.02   0.14   0.12  -0.22   1.03   0.13  -0.01   0.19   0.37   1.00
   661   5 0 1  0.0357590476 -1.0308452585    2.54    36.71     4.13   0.60   0.68   0.88   0.72   0.72 154  0.82  0    0.0    0  8.5324 0.0018 0.021 0  1.113 0.017  1.080   1.04  -0.04   1.02   0.25   0.01   1.04  -0.24  -0.14  -0.25   1.00  -0.11  -0.24   0.31  -0.06   1.00
   662   5 0 1  0.0357769558 -1.2227049302    3.17     8.79     3.80   0.54   0.62   0.70   0.67   0.80 134 -0.13  0    0.0    0  8.9069 0.0013 0.016 0  1.227 0.024  1.190   1.05  -0.16   1.02   0.12   0.23   1.01   0.41   0.05  -0.24   1.01   0.00   0.11   0.02  -0.20   1.00
   663   5 0 1  0.0357751289 -0.6681306838    5.12  -141.97  -118.41   1.22   0.86   1.51   1.50   1.26 140  1.67  0    0.0    0 10.1257 0.0027 0.029 0  0.550 0.006  0.620   1.12  -0.08   1.03  -0.10  -0.01   1.01   0.33   0.03   0.10   1.00   0.02   0.22  -0.02  -0.06   1.00
   664   5 0 1  0.0357859352 -0.0427204048    3.58     7.15    -4.84   0.44   0.26   0.48   0.66   0.31  72  1.09  0    0.0    0  6.3245 0.0130 0.075 1  1.366 0.001  1.330   1.11  -1.13   1.09  -0.51   0.29   1.08   0.64   0.15  -0.41   1.05  -0.01   1.21  -0.86  -1.16   1.00
   665   5 0 1  0.0358637858 -0.7617784939    8.62    -3.75   -69.30   0.99   0.96   1.43   1.09   1.52 138 -1.39  0    0.0    0 10.4294 0.0029 0.033 0  0.730 0.020  0.780   1.02  -0.07   1.06  -0.04   0.11   1.01   0.08   0.09  -0.13   1.01   0.09   0.15   0.00  -0.07   1.00
   666   5 0 1  0.0358974058 -0.8678097505    3.92     4.24    -0.87   1.35   1.48   2.22   1.95   2.09 148  0.12  0    0.0    0 10.2499 0.0047 0.048 0  0.393 0.037  0.460   1.01   0.09   1.02   0.02   0.07   1.00   0.02   0.02   0.03   1.00   0.02   0.05   0.01  -0.02   1.00
   667   5 0 1  0.0359005628  0.5189270890    3.85   -12.14   -24.92   0.64   0.40   0.79   0.89   0.46  97 -0.74  0    0.0    0  8.4780 0.0012 0.012 0  1.053 0.019  1.020   1.10  -0.21   1.02  -0.42  -0.13   1.06   0.43  -0.09  -0.38   1.00  -0.19  -0.30   0.07  -0.05   1.00
   668   5 0 1  0.0359728454  0.7369379617    3.94    13.83    -4.93   0.56   0.47   0.86   0.67   0.58 156  1.12  0    0.0    0  8.7420 0.0011 0.013 0  0.915 0.015  0.910   1.00   0.13   1.07  -0.07  -0.14   1.00  -0.03   0.00   0.11   1.00   0.00  -0.68   0.03  -0.05   1.00
   669   5 0 1  0.0360970555 -0.2587357399   36.44   -13.30   -10.68   0.44   0.32   0.59   0.74   0.31 126  1.14  0    0.0    0  7.1700 0.0008 0.009 0  0.624 0.015  0.690   1.08  -1.39   1.10  -0.05   0.22   1.07   0.24  -0.09  -0.39   1.02  -0.25   1.48  -0.82  -0.75   1.00
   670   5 0 1  0.0361389561  0.6020559733    1.99     7.44    -6.64   0.98   0.59   1.16   1.24   0.75  91  1.87  0    0.0    0  8.8855 0.0015 0.013 0  0.310 0.015  0.360   1.05  -0.19   1.07  -0.11  -0.09   1.02   0.27   0.05  -0.15   1.00   0.04  -0.57   0.16  -0.11   1.00
   671   5 0 1  0.0361830520 -0.1540082947   10.16   -35.42   -35.85   0.33   0.25   0.42   0.48   0.22  99  0.43  0    0.0    0  6.1569 0.0008 0.005 0  1.034 0.003  0.990   1.07  -1.55   1.32  -0.24   0.82   1.12   0.33  -0.12  -0.68   1.10  -0.35   3.31  -1.32  -2.19   1.00
   673  15 3 2  0.0362602246 -0.5707373162    6.21    68.89   -50.86   0.72   0.48   0.88   0.80   0.61 138  0.86  0    0.0    0  8.3826 0.0016 0.014 0  1.064 0.016  1.030   1.17  -0.18   1.01   0.09  -0.06   1.02   0.79  -0.12  -0.12   1.00  -0.24   0.17  -0.32  -0.03   1.00
   674  15 3 2  0.0364373512 -0.7495081813    8.83   123.86     5.92   1.62   1.45   2.25   2.21   2.12 137  3.86  0    0.0    0  9.9915 0.0044 0.044 0  0.789 0.041  0.820   1.03   0.06   1.07   0.01   0.17   1.00  -0.12   0.06   0.01   1.00   0.07   0.15   0.05  -0.01   1.00
   675   5 0 1  0.0365159257  0.0600520279    3.70    33.47   -34.63   0.73   0.37   0.60   0.86   0.45  79  0.34  0    0.0    0  8.1624 0.0011 0.010 0  1.193 0.019  1.150   1.29  -0.50   1.10  -0.07   0.01   1.03   1.03  -0.14  -0.23   1.06  -0.53   1.07   0.51  -0.80   1.00
   676   5 0 1  0.0365478273  0.3826514396   10.72   233.61    59.63   0.81   0.51   1.00   0.89   0.70 124 -1.08  0    0.0    0  9.5219 0.0024 0.017 0  0.570 0.031  0.640   1.04  -0.36   1.01  -0.17  -0.05   1.01  -0.08   0.00   0.04   1.09   0.02  -0.21   0.11  -0.57   1.00
   677  75 4 1  0.0365914186  0.5077307372   33.62   137.46  -163.44   0.27   0.17   0.35   0.38   0.21  91 11.77  0    0.0    0  2.0371 0.0006 0.005 0 -0.038 0.005 -0.100   1.05  -0.02   1.01  -1.87  -0.16   1.02  -0.05  -0.19  -0.98   1.01  -0.30  -1.16   0.59   1.05   1.00
   678   5 0 1  0.0365892830 -0.3355237692    4.22   -24.29   -23.24   0.99   0.59   1.03   1.52   0.60 113  0.73  0    0.0    0  9.2725 0.0019 0.023 0  1.169 0.034  1.130   1.06  -0.32   1.08   0.11  -0.09   1.00  -0.18   0.06  -0.05   1.01   0.15   0.70  -0.14   0.26   1.00
   679   5 0 1  0.0366714235  0.8769468220    1.82    17.43    -8.52   0.44   0.48   0.81   0.56   0.49 170 -0.34  0    0.0    0  8.1525 0.0010 0.015 0  0.098 0.011  0.110   1.11   0.45   1.10  -0.07  -0.35   1.01  -0.77  -0.11   0.01   1.00  -0.24  -0.66  -0.23   0.09   1.00
   680   5 0 1  0.0367117943 -0.9982425774    1.25   -10.74   -19.89   0.70   0.69   0.97   0.97   0.92 161 -0.81  0    0.0    0  9.0563 0.0020 0.023 0  1.179 0.022  1.140   1.01   0.01   1.02  -0.04   0.18   1.01  -0.08  -0.06  -0.14   1.00  -0.06   0.11   0.06  -0.06   1.00
   681   5 0 1  0.0367473388 -0.8971124861    2.40    32.34     6.82   0.74   0.82   1.38   0.91   0.95 209 -1.22  0    0.0    0  9.5373 0.0021 0.026 0  0.470 0.005  0.540   1.19   0.56   1.08   0.02   0.23   1.03  -0.53  -0.16   0.03   1.04  -0.32  -0.12   0.23   0.29   1.00
   682   5 0 1  0.0367751168  0.1154850691   25.59    88.02    -1.31   0.64   0.34   0.69   0.64   0.38  96  0.90  0    0.0    0  7.7269 0.0020 0.014 2  0.626 0.015  0.690   1.15  -1.21   1.05  -0.14  -0.48   1.02   0.66  -0.13   0.32   1.09  -0.64   0.21  -0.57  -1.24   1.00
